timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1761058001385,00004,7,4,0,0,5,4,18.351844,83.000000,2,15.261069,77.000000,6,8.573467,64.000000,4,1.840909,50.000000,7,0.332131,47.000000,8,-4.589887,37.000000,3,-11.228279,24.000000,,,,,,
1761058001385,00009,7,4,0,0,5,9,18.684692,84.000000,3,5.878310,58.000000,6,3.881380,54.000000,2,0.256587,47.000000,7,-6.590308,33.000000,8,-8.006680,30.000000,4,-10.702869,25.000000,,,,,,
1761058001385,00016,7,4,0,0,5,16,28.230870,103.000000,6,8.154865,63.000000,7,5.910851,58.000000,2,-3.324274,40.000000,4,-5.021997,36.000000,3,-11.912365,22.000000,8,-14.618187,17.000000,,,,,,
1761058001385,00031,7,4,0,0,5,31,11.150213,69.000000,6,11.410286,69.000000,4,4.316897,55.000000,8,-2.296647,42.000000,3,-3.963974,38.000000,7,-8.864871,28.000000,2,-13.553403,19.000000,,,,,,
1761058001385,00038,7,4,0,0,5,38,11.590507,70.000000,6,12.148573,71.000000,2,0.881186,48.000000,7,-0.358468,46.000000,8,-2.497665,41.000000,4,-16.104773,14.000000,3,-21.424232,3.000000,,,,,,
1761058001385,00046,7,4,0,0,5,46,9.169404,65.000000,6,7.441666,61.000000,2,4.937641,56.000000,4,0.822616,48.000000,3,-2.432890,41.000000,7,-2.480928,41.000000,8,-12.052747,22.000000,,,,,,
1761058001385,00054,7,4,0,0,5,54,15.356298,77.000000,4,16.127146,79.000000,3,5.011398,56.000000,2,2.804439,52.000000,6,-9.854586,26.000000,7,-14.636115,17.000000,8,-19.381007,7.000000,,,,,,
1761058001485,00004,7,7,0,0,5,4,12.404620,71.000000,2,15.096523,77.000000,6,8.506826,64.000000,4,6.467640,59.000000,7,2.216951,51.000000,8,-2.595920,41.000000,3,-9.244160,28.000000,,,,,,
1761058001485,00009,7,7,0,0,5,9,16.761187,80.000000,3,0.527668,47.000000,6,0.197902,47.000000,2,-3.031438,40.000000,4,-4.911129,36.000000,7,-5.698989,35.000000,8,-7.839305,31.000000,,,,,,
1761058001485,00016,7,7,0,0,5,16,11.921813,70.000000,6,8.239075,63.000000,7,7.443725,61.000000,4,-2.252321,42.000000,2,-5.694230,35.000000,8,-15.078339,16.000000,3,-17.911802,10.000000,,,,,,
