% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.1	0.2	8	1	1	3	189	51582	220	51210	0.000986345	0.000479716	0	0.003	232.773	1254.34	9	9422	
0.1	0.2	4	2	1	3	4	68	4	68	0.000172321	0.000344642	0	0.000689284	17	30	2	62	
0.1	0.2	7	3	1	3	4	68	4	68	0.000203571	0.000407141	0	0.000814283	17	30	2	62	
0.1	0.2	5	4	1	3	4	68	4	68	0.000413393	0.000826785	0	0.00165357	17	30	2	62	
0.1	0.2	3	5	1	3	139	149596	147	155484	0.000935518	0.000472759	0.000635713	0.003	1057.71	1460.22	105	9422	
0.1	0.2	2	6	1	3	4	68	4	68	0.000203571	0.000407141	0	0.000814283	17	30	2	62	
0.1	0.2	4	7	2	3	4	68	6	72	0.000129762	0.000317849	0	0.000778569	12	24.4949	2	62	
0.1	0.2	4	8	46	3	4	68	4	68	0.00075	0.0015	0	0.003	17	30	2	62	
0.1	0.2	5	9	2	3	265	169038	272	163098	0.000995297	0.000456905	0	0.003	599.625	1088.05	12	9422	
0.1	0.2	7	10	2	3	4	68	4	68	0.00075	0.0015	0	0.003	17	30	2	62	
0.1	0.2	6	11	1	3	4	68	4	68	0.000346428	0.000692857	0	0.00138571	17	30	2	62	
0.1	0.2	6	12	6	3	5	70	5	70	0.0006	0.00134164	0	0.003	14	26.8328	2	62	
0.1	0.2	1	13	2	3	232	150900	231	150047	0.000816293	0.000330262	0.000635713	0.003	649.554	1229.47	13	9422	
0.1	0.2	8	14	2	3	5	70	5	70	0.0006	0.00134164	0	0.003	14	26.8328	2	62	
0.1	0.2	8	15	3	3	4	68	4	68	0.00075	0.0015	0	0.003	17	30	2	62	
0.1	0.2	5	16	3	3	4	68	4	68	0.000449107	0.000898213	0	0.00179643	17	30	2	62	
0.1	0.2	3	17	2	3	140	152829	159	170975	0.00100081	0.000490352	0	0.003	1075.31	1408.86	41	9422	
0.1	0.2	3	18	3	3	4	68	4	68	0.00075	0.0015	0	0.003	17	30	2	62	
0.1	0.2	8	19	4	3	5	70	7	194	0.000233673	0.000618241	0	0.00163571	27.7143	32.0713	2	62	
0.1	0.2	8	20	5	3	8	80	8	80	0.000303124	0.000418605	0	0.00083214	10	13.8667	2	41	
0.1	0.2	8	21	6	3	289	107050	307	111624	0.00091903	0.00041886	0	0.003	363.596	1048.74	13	9422	
0.1	0.2	3	22	70	3	4	68	4	68	0.00075	0.0015	0	0.003	17	30	2	62	
0.1	0.2	3	23	5	3	5	70	5	70	0.000166428	0.000372144	0	0.00083214	14	26.8328	2	62	
0.1	0.2	7	24	3	3	4	68	4	68	0.000346428	0.000692857	0	0.00138571	17	30	2	62	
0.1	0.2	8	25	7	3	277	65707	304	68064	0.000964448	0.000464811	0	0.003	223.895	933.06	8	9422	
0.1	0.2	2	26	3	3	6	72	7	134	0.000118877	0.000314519	0	0.00083214	19.1429	29.277	2	62	
0.1	0.2	7	27	4	3	4	68	4	68	0.000203571	0.000407141	0	0.000814283	17	30	2	62	
0.1	0.2	2	28	4	3	4	68	4	68	0.000167857	0.000335714	0	0.000671427	17	30	2	62	
0.1	0.2	8	29	8	3	286	78566	303	79722	0.000985524	0.000439248	0	0.003	263.109	1065.33	13	9422	
0.1	0.2	8	30	9	3	4	68	4	68	0.00075	0.0015	0	0.003	17	30	2	62	
0.1	0.2	5	31	4	3	4	68	4	68	0.00075	0.0015	0	0.003	17	30	2	62	
0.1	0.2	4	32	63	3	4	68	4	68	0.00075	0.0015	0	0.003	17	30	2	62	
0.1	0.2	8	33	10	3	301	127020	310	130444	0.000933638	0.00040527	0.00065357	0.003	420.787	1045.63	13	9422	
