timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1761058001385,00006,15,9,0,0,2,6,45.457141,127.000000,4,4.551182,56.000000,8,1.936953,50.000000,7,1.703045,50.000000,5,-0.994987,44.000000,6,-3.860943,39.000000,3,-17.482376,11.000000,,,,,,
1761058001385,00013,15,9,0,0,2,13,79.989075,127.000000,8,12.524263,72.000000,6,2.318396,51.000000,5,0.458168,47.000000,7,-1.954362,42.000000,4,-17.535796,11.000000,3,-24.113420,0.000000,,,,,,
1761058001385,00026,15,9,0,0,2,26,6.585416,60.000000,8,4.380438,55.000000,5,0.785327,48.000000,3,0.497052,47.000000,6,-4.172088,38.000000,4,-9.569639,27.000000,7,-14.417221,17.000000,,,,,,
1761058001385,00028,15,9,0,0,2,28,22.731044,92.000000,4,-0.695592,45.000000,6,-4.896936,36.000000,3,-5.136578,36.000000,5,-8.585452,29.000000,7,-9.424223,27.000000,8,-15.921109,14.000000,,,,,,
1761058001385,00036,15,9,0,0,2,36,18.633786,84.000000,8,9.527839,66.000000,3,-0.857799,45.000000,6,-0.987328,44.000000,5,-3.654335,39.000000,7,-7.871882,30.000000,4,-17.056810,12.000000,,,,,,
1761058001385,00042,15,9,0,0,2,42,35.722295,118.000000,3,17.827900,82.000000,5,15.748993,78.000000,8,9.359261,65.000000,4,3.853202,54.000000,7,-3.513037,39.000000,6,-3.597024,39.000000,,,,,,
1761058001385,00044,15,9,0,0,2,44,13.420982,73.000000,8,2.439204,51.000000,3,2.351884,51.000000,7,-1.124045,44.000000,5,-11.525353,23.000000,4,-13.305135,20.000000,6,-16.124286,14.000000,,,,,,
1761058001385,00045,15,9,0,0,2,45,18.827270,84.000000,8,11.166392,69.000000,3,9.978403,66.000000,4,0.935299,48.000000,6,-0.969672,44.000000,5,-7.561234,31.000000,7,-8.018390,30.000000,,,,,,
1761058001385,00048,15,9,0,0,2,48,17.214530,81.000000,6,13.448226,73.000000,8,4.840551,56.000000,3,-6.657410,33.000000,5,-6.980077,32.000000,7,-11.578770,23.000000,4,-12.140665,22.000000,,,,,,
1761058001385,00049,15,9,0,0,2,49,15.086974,77.000000,8,7.574945,62.000000,5,3.382124,53.000000,7,3.330031,53.000000,3,1.975365,50.000000,6,0.589538,48.000000,4,0.569200,48.000000,,,,,,
1761058001385,00050,15,9,0,0,2,50,7.888838,62.000000,8,0.564069,48.000000,4,-4.235834,38.000000,7,-5.207306,36.000000,3,-5.233990,36.000000,6,-7.894543,30.000000,5,-23.082537,0.000000,,,,,,
1761058001385,00051,15,9,0,0,2,51,2.911830,52.000000,3,1.422254,49.000000,7,-0.917578,45.000000,4,-1.654100,43.000000,8,-6.537618,33.000000,6,-7.295017,32.000000,5,-20.670592,5.000000,,,,,,
1761058001385,00052,15,9,0,0,2,52,2.982523,52.000000,8,3.791118,54.000000,4,-1.591656,43.000000,3,-1.878779,43.000000,5,-4.686529,37.000000,6,-10.021138,26.000000,7,-11.292938,24.000000,,,,,,
1761058001385,00053,15,9,0,0,2,53,5.437918,57.000000,3,5.700640,58.000000,7,-1.831514,43.000000,5,-2.699494,41.000000,4,-6.362190,34.000000,8,-6.427009,33.000000,6,-9.512448,27.000000,,,,,,
1761058001385,00056,15,9,0,0,2,56,16.957139,81.000000,3,3.689237,54.000000,8,1.627227,50.000000,5,-4.483611,37.000000,6,-7.645493,31.000000,4,-7.868826,31.000000,7,-10.021423,26.000000,,,,,,
1761058001485,00006,15,15,0,0,2,6,45.381352,127.000000,8,5.779879,58.000000,6,5.200644,57.000000,4,3.464410,53.000000,5,-1.729481,43.000000,7,-3.319389,40.000000,3,-19.538046,7.000000,,,,,,
1761058001485,00013,15,15,0,0,2,13,79.849544,127.000000,8,10.440515,67.000000,7,1.509774,49.000000,5,1.032154,48.000000,6,0.513789,47.000000,4,-17.342001,11.000000,3,-25.371762,0.000000,,,,,,
1761058001485,00026,15,15,0,0,2,26,11.867601,70.000000,8,2.348346,51.000000,5,0.819956,48.000000,3,-2.756332,41.000000,6,-5.536166,35.000000,4,-5.874696,35.000000,7,-10.305705,26.000000,,,,,,
1761058001485,00028,15,15,0,0,2,28,26.305471,99.000000,4,-2.452549,41.000000,3,-2.572708,41.000000,7,-5.779881,35.000000,6,-8.810320,29.000000,5,-9.390100,27.000000,8,-14.987532,16.000000,,,,,,
1761058001485,00036,15,15,0,0,2,36,20.230563,87.000000,8,6.573910,60.000000,5,-3.916806,38.000000,3,-4.227134,38.000000,6,-4.777358,37.000000,7,-5.915487,34.000000,4,-17.370250,11.000000,,,,,,
1761058001485,00042,15,15,0,0,2,42,54.232890,127.000000,3,18.644547,84.000000,5,14.775741,76.000000,8,7.678396,62.000000,7,4.825147,56.000000,4,2.094491,51.000000,6,-7.423800,31.000000,,,,,,
1761058001485,00044,15,15,0,0,2,44,13.683146,74.000000,8,3.589816,54.000000,3,2.586092,52.000000,6,-0.505392,45.000000,7,-1.763112,43.000000,4,-5.441434,35.000000,5,-12.681917,21.000000,,,,,,
1761058001485,00045,15,15,0,0,2,45,20.849123,88.000000,8,10.663010,68.000000,3,10.229656,67.000000,6,1.351667,49.000000,4,0.057474,46.000000,7,-8.225013,30.000000,5,-8.334171,30.000000,,,,,,
1761058001485,00048,15,15,0,0,2,48,17.346098,81.000000,6,17.723243,82.000000,8,6.140727,59.000000,3,-2.430887,41.000000,5,-6.530092,33.000000,4,-11.622316,23.000000,7,-13.686445,19.000000,,,,,,
1761058001485,00049,15,15,0,0,2,49,14.487720,76.000000,8,11.775790,70.000000,3,3.282873,53.000000,5,2.488567,51.000000,7,-1.064897,44.000000,6,-1.466457,43.000000,4,-4.089417,38.000000,,,,,,
1761058001485,00050,15,15,0,0,2,50,9.900150,66.000000,8,2.039254,50.000000,3,-1.949346,42.000000,4,-6.151208,34.000000,7,-6.370561,34.000000,6,-9.862489,26.000000,5,-24.261354,0.000000,,,,,,
1761058001485,00051,15,15,0,0,2,51,3.293153,53.000000,7,0.472696,47.000000,4,-0.780251,45.000000,3,-2.935433,40.000000,6,-4.291246,38.000000,8,-6.698360,33.000000,5,-21.601599,3.000000,,,,,,
1761058001485,00052,15,15,0,0,2,52,-1.937261,42.000000,8,4.119618,55.000000,4,-1.715812,43.000000,5,-2.613296,41.000000,3,-4.733443,37.000000,7,-10.782426,25.000000,6,-13.569504,19.000000,,,,,,
1761058001485,00053,15,15,0,0,2,53,5.572339,58.000000,3,9.758373,66.000000,8,-1.996671,42.000000,7,-2.756125,41.000000,4,-7.484771,31.000000,6,-9.646493,27.000000,5,-10.619690,25.000000,,,,,,
1761058001485,00056,15,15,0,0,2,56,12.860973,72.000000,3,4.265095,55.000000,8,3.697668,54.000000,5,0.463529,47.000000,6,-5.495960,35.000000,4,-8.197818,30.000000,7,-9.759514,27.000000,,,,,,
1761058001585,00006,15,15,0,0,2,6,41.646809,127.000000,4,7.032010,61.000000,8,5.852880,58.000000,6,5.517203,57.000000,7,1.686234,50.000000,5,-3.244008,40.000000,3,-25.474856,0.000000,,,,,,
1761058001585,00013,15,15,0,0,2,13,80.895262,127.000000,8,6.149759,59.000000,6,1.798966,50.000000,5,0.455621,47.000000,7,-1.433500,43.000000,4,-19.323065,7.000000,3,-20.509882,5.000000,,,,,,
1761058001585,00026,15,15,0,0,2,26,7.993666,62.000000,8,6.119408,59.000000,3,2.754325,52.000000,5,1.569033,50.000000,4,-3.709816,39.000000,6,-4.144353,38.000000,7,-9.119720,28.000000,,,,,,
1761058001585,00028,15,15,0,0,2,28,27.824436,102.000000,3,-0.527243,45.000000,5,-3.039527,40.000000,4,-3.056921,40.000000,6,-6.299347,34.000000,7,-14.759579,17.000000,8,-16.753220,13.000000,,,,,,
1761058001585,00036,15,15,0,0,2,36,19.089395,85.000000,8,9.548073,66.000000,3,0.724934,48.000000,5,-3.332211,40.000000,6,-7.954627,30.000000,7,-12.370254,21.000000,4,-18.246323,10.000000,,,,,,
1761058001585,00042,15,15,0,0,2,42,49.197229,127.000000,5,13.788934,74.000000,8,7.490699,61.000000,7,1.099469,49.000000,4,-0.261944,46.000000,3,-1.685575,43.000000,6,-7.735322,31.000000,,,,,,
1761058001585,00044,15,15,0,0,2,44,15.126661,77.000000,8,0.727068,48.000000,7,-1.163548,44.000000,3,-3.617504,39.000000,4,-7.014886,32.000000,6,-12.200756,22.000000,5,-14.109227,18.000000,,,,,,
1761058001585,00045,15,15,0,0,2,45,19.213330,85.000000,8,9.782421,66.000000,3,4.521102,55.000000,4,0.293539,47.000000,6,0.169726,47.000000,5,-6.374325,34.000000,7,-12.479513,21.000000,,,,,,
1761058001585,00048,15,15,0,0,2,48,16.549918,80.000000,6,12.610261,72.000000,8,2.903245,52.000000,3,-5.953166,34.000000,4,-8.162897,30.000000,5,-11.777612,23.000000,7,-13.979816,18.000000,,,,,,
1761058001585,00049,15,15,0,0,2,49,12.975649,73.000000,8,10.415549,67.000000,3,1.498551,49.000000,6,-0.810474,45.000000,5,-1.532148,43.000000,7,-3.009721,40.000000,4,-3.779064,39.000000,,,,,,
1761058001585,00050,15,15,0,0,2,50,8.051970,63.000000,8,2.310971,51.000000,4,-0.272977,46.000000,7,-3.339877,40.000000,3,-11.152220,24.000000,6,-12.558001,21.000000,5,-21.767852,2.000000,,,,,,
1761058001585,00051,15,15,0,0,2,51,6.434349,59.000000,3,-0.339934,46.000000,7,-0.857578,45.000000,6,-2.433846,41.000000,4,-3.303231,40.000000,8,-8.902079,28.000000,5,-25.447541,0.000000,,,,,,
1761058001585,00053,15,15,0,0,2,53,8.941560,64.000000,3,10.217166,67.000000,4,-2.538710,41.000000,7,-6.396454,33.000000,8,-6.912339,32.000000,5,-8.921072,28.000000,6,-10.020984,26.000000,,,,,,
1761058001585,00056,15,15,0,0,2,56,18.241185,83.000000,3,7.496164,61.000000,8,1.258596,49.000000,7,-7.368870,32.000000,6,-8.335633,30.000000,4,-8.891748,28.000000,5,-8.989370,28.000000,,,,,,
1761058001585,00035,15,15,0,0,2,35,8.191215,63.000000,3,4.989255,56.000000,4,-0.330507,46.000000,8,-1.667423,43.000000,5,-6.310041,34.000000,7,-8.840670,29.000000,6,-14.631265,17.000000,,,,,,
