timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1761058001385,00001,12,7,0,0,8,1,7.642734,62.000000,7,7.017772,61.000000,2,5.205091,57.000000,4,2.616961,52.000000,6,-11.816040,23.000000,3,-13.147014,20.000000,5,-14.175405,18.000000,,,,,,
1761058001385,00014,12,7,0,0,8,14,12.200084,71.000000,2,9.050365,65.000000,7,3.364361,53.000000,3,-3.055793,40.000000,6,-9.071125,28.000000,4,-9.127036,28.000000,5,-24.171187,0.000000,,,,,,
1761058001385,00015,12,7,0,0,8,15,8.125325,63.000000,7,2.573132,52.000000,5,-0.634151,45.000000,2,-3.658662,39.000000,3,-8.758815,29.000000,4,-11.036202,24.000000,6,-11.500917,23.000000,,,,,,
1761058001385,00019,12,7,0,0,8,19,20.031716,87.000000,2,9.495454,66.000000,7,4.503133,55.000000,3,0.375305,47.000000,4,-5.162114,36.000000,5,-12.371940,21.000000,6,-13.302780,20.000000,,,,,,
1761058001385,00020,12,7,0,0,8,20,9.047062,65.000000,6,2.504614,51.000000,4,0.336508,47.000000,3,-0.999490,44.000000,5,-7.442823,31.000000,2,-7.734232,31.000000,7,-17.378049,11.000000,,,,,,
1761058001385,00021,12,7,0,0,8,21,18.560941,84.000000,3,11.798705,70.000000,4,5.601568,58.000000,7,-2.404456,42.000000,2,-5.325928,36.000000,6,-17.594372,11.000000,5,-23.073700,0.000000,,,,,,
1761058001385,00025,12,7,0,0,8,25,16.568053,80.000000,3,6.928407,60.000000,7,4.297526,55.000000,2,0.149538,47.000000,6,-4.167133,38.000000,5,-12.586556,21.000000,4,-16.555287,13.000000,,,,,,
1761058001385,00029,12,7,0,0,8,29,28.817743,104.000000,2,7.501471,61.000000,5,6.267682,59.000000,3,4.682030,56.000000,7,3.022677,52.000000,6,-3.727524,39.000000,4,-9.522015,27.000000,,,,,,
1761058001385,00030,12,7,0,0,8,30,24.616855,96.000000,3,6.633106,60.000000,4,0.532519,47.000000,2,-5.851260,35.000000,5,-12.248673,22.000000,6,-18.964253,8.000000,7,-19.029777,8.000000,,,,,,
1761058001385,00033,12,7,0,0,8,33,9.933603,66.000000,7,2.996654,52.000000,4,-1.542503,43.000000,3,-4.006384,38.000000,2,-7.351704,32.000000,6,-16.868733,12.000000,5,-26.728214,0.000000,,,,,,
1761058001385,00037,12,7,0,0,8,37,22.294795,91.000000,4,17.860095,82.000000,2,17.230036,81.000000,3,10.379087,67.000000,6,7.991366,62.000000,7,-3.676505,39.000000,5,-22.828193,0.000000,,,,,,
1761058001385,00040,12,7,0,0,8,40,9.718680,66.000000,2,8.243957,63.000000,4,4.172845,55.000000,5,0.887667,48.000000,6,-3.114482,40.000000,3,-9.378435,27.000000,7,-13.535821,19.000000,,,,,,
1761058001485,00001,12,12,0,0,8,1,9.718061,66.000000,7,13.419199,73.000000,2,6.808445,60.000000,4,1.357480,49.000000,5,-13.299651,20.000000,3,-13.963282,18.000000,6,-19.181855,8.000000,,,,,,
1761058001485,00014,12,12,0,0,8,14,12.146375,71.000000,2,9.710350,66.000000,7,1.214657,49.000000,3,-4.918555,36.000000,4,-9.290899,28.000000,6,-9.404341,27.000000,5,-10.894541,24.000000,,,,,,
1761058001485,00015,12,12,0,0,8,15,11.752127,70.000000,7,2.346141,51.000000,5,-3.345442,40.000000,2,-5.397221,35.000000,3,-9.964617,26.000000,4,-11.632585,23.000000,6,-13.382269,19.000000,,,,,,
1761058001485,00019,12,12,0,0,8,19,21.096427,89.000000,7,8.689182,64.000000,2,1.543134,49.000000,4,-0.252629,46.000000,3,-0.641945,45.000000,5,-5.584333,35.000000,6,-14.052323,18.000000,,,,,,
1761058001485,00020,12,12,0,0,8,20,5.251562,57.000000,6,2.622423,52.000000,4,1.394476,49.000000,3,0.930940,48.000000,5,-6.443688,33.000000,2,-8.839751,29.000000,7,-22.752813,0.000000,,,,,,
1761058001485,00021,12,12,0,0,8,21,26.280012,99.000000,3,16.004106,79.000000,4,4.144472,55.000000,7,2.810211,52.000000,2,-0.345554,46.000000,6,-14.688438,17.000000,5,-22.699005,1.000000,,,,,,
